Code Domaine,Domaine,Code zone (M49),Zone,Code Élément,Élément,Code Produit (CPC),Produit,Code année,Année,Unité,Valeur,Symbole,Description du Symbole
"FBS","Bilans Alimentaires (2010-)","012","Algérie","5911","Exportations - Quantité","F2734","Viande de Volailles","2018","2018","Milliers de tonnes","0","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","012","Algérie","5911","Exportations - Quantité","F2734","Viande de Volailles","2019","2019","Milliers de tonnes","1","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","012","Algérie","5301","Disponibilité intérieure","F2734","Viande de Volailles","2016","2016","Milliers de tonnes","294","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","012","Algérie","5301","Disponibilité intérieure","F2734","Viande de Volailles","2017","2017","Milliers de tonnes","286","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","012","Algérie","5301","Disponibilité intérieure","F2734","Viande de Volailles","2018","2018","Milliers de tonnes","286","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","012","Algérie","5301","Disponibilité intérieure","F2734","Viande de Volailles","2019","2019","Milliers de tonnes","280","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","012","Algérie","5142","Nourriture","F2734","Viande de Volailles","2016","2016","Milliers de tonnes","294","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","012","Algérie","5142","Nourriture","F2734","Viande de Volailles","2017","2017","Milliers de tonnes","286","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","012","Algérie","5142","Nourriture","F2734","Viande de Volailles","2018","2018","Milliers de tonnes","286","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","012","Algérie","5142","Nourriture","F2734","Viande de Volailles","2019","2019","Milliers de tonnes","280","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","012","Algérie","645","Disponibilité alimentaire en quantité (kg/personne/an)","F2734","Viande de Volailles","2016","2016","kg","7.26","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","012","Algérie","645","Disponibilité alimentaire en quantité (kg/personne/an)","F2734","Viande de Volailles","2017","2017","kg","6.91","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","012","Algérie","645","Disponibilité alimentaire en quantité (kg/personne/an)","F2734","Viande de Volailles","2018","2018","kg","6.76","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","012","Algérie","645","Disponibilité alimentaire en quantité (kg/personne/an)","F2734","Viande de Volailles","2019","2019","kg","6.51","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","012","Algérie","674","Disponibilité de protéines en quantité (g/personne/jour)","F2734","Viande de Volailles","2016","2016","g/personne/jour","2.24","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","012","Algérie","674","Disponibilité de protéines en quantité (g/personne/jour)","F2734","Viande de Volailles","2017","2017","g/personne/jour","2.13","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","012","Algérie","674","Disponibilité de protéines en quantité (g/personne/jour)","F2734","Viande de Volailles","2018","2018","g/personne/jour","2.08","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","012","Algérie","674","Disponibilité de protéines en quantité (g/personne/jour)","F2734","Viande de Volailles","2019","2019","g/personne/jour","2","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","012","Algérie","671","Disponibilité de protéines en quantité (g)","F2734","Viande de Volailles","2016","2016","g","33182","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","012","Algérie","671","Disponibilité de protéines en quantité (g)","F2734","Viande de Volailles","2017","2017","g","32189","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","012","Algérie","671","Disponibilité de protéines en quantité (g)","F2734","Viande de Volailles","2018","2018","g","32033","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","012","Algérie","671","Disponibilité de protéines en quantité (g)","F2734","Viande de Volailles","2019","2019","g","31384.02","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","276","Allemagne","5511","Production","F2734","Viande de Volailles","2016","2016","Milliers de tonnes","1527","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","276","Allemagne","5511","Production","F2734","Viande de Volailles","2017","2017","Milliers de tonnes","1514","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","276","Allemagne","5511","Production","F2734","Viande de Volailles","2018","2018","Milliers de tonnes","1571","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","276","Allemagne","5511","Production","F2734","Viande de Volailles","2019","2019","Milliers de tonnes","1544","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","276","Allemagne","5611","Importations - Quantité","F2734","Viande de Volailles","2016","2016","Milliers de tonnes","817","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","276","Allemagne","5611","Importations - Quantité","F2734","Viande de Volailles","2017","2017","Milliers de tonnes","842","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","276","Allemagne","5611","Importations - Quantité","F2734","Viande de Volailles","2018","2018","Milliers de tonnes","871","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","276","Allemagne","5611","Importations - Quantité","F2734","Viande de Volailles","2019","2019","Milliers de tonnes","831","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","276","Allemagne","5072","Variation de stock","F2734","Viande de Volailles","2016","2016","Milliers de tonnes","115","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","276","Allemagne","5072","Variation de stock","F2734","Viande de Volailles","2017","2017","Milliers de tonnes","152","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","276","Allemagne","5072","Variation de stock","F2734","Viande de Volailles","2018","2018","Milliers de tonnes","135","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","276","Allemagne","5072","Variation de stock","F2734","Viande de Volailles","2019","2019","Milliers de tonnes","193","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","276","Allemagne","5911","Exportations - Quantité","F2734","Viande de Volailles","2016","2016","Milliers de tonnes","618","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","276","Allemagne","5911","Exportations - Quantité","F2734","Viande de Volailles","2017","2017","Milliers de tonnes","646","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","276","Allemagne","5911","Exportations - Quantité","F2734","Viande de Volailles","2018","2018","Milliers de tonnes","640","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","276","Allemagne","5911","Exportations - Quantité","F2734","Viande de Volailles","2019","2019","Milliers de tonnes","644","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","276","Allemagne","5301","Disponibilité intérieure","F2734","Viande de Volailles","2016","2016","Milliers de tonnes","1610","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","276","Allemagne","5301","Disponibilité intérieure","F2734","Viande de Volailles","2017","2017","Milliers de tonnes","1557","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","276","Allemagne","5301","Disponibilité intérieure","F2734","Viande de Volailles","2018","2018","Milliers de tonnes","1666","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","276","Allemagne","5301","Disponibilité intérieure","F2734","Viande de Volailles","2019","2019","Milliers de tonnes","1538","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","276","Allemagne","5123","Pertes","F2734","Viande de Volailles","2018","2018","Milliers de tonnes","0","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","276","Allemagne","5123","Pertes","F2734","Viande de Volailles","2019","2019","Milliers de tonnes","0","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","276","Allemagne","5142","Nourriture","F2734","Viande de Volailles","2016","2016","Milliers de tonnes","1474","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","276","Allemagne","5142","Nourriture","F2734","Viande de Volailles","2017","2017","Milliers de tonnes","1492","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","276","Allemagne","5142","Nourriture","F2734","Viande de Volailles","2018","2018","Milliers de tonnes","1509","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","276","Allemagne","5142","Nourriture","F2734","Viande de Volailles","2019","2019","Milliers de tonnes","1445","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","276","Allemagne","645","Disponibilité alimentaire en quantité (kg/personne/an)","F2734","Viande de Volailles","2016","2016","kg","17.94","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","276","Allemagne","645","Disponibilité alimentaire en quantité (kg/personne/an)","F2734","Viande de Volailles","2017","2017","kg","18.05","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","276","Allemagne","645","Disponibilité alimentaire en quantité (kg/personne/an)","F2734","Viande de Volailles","2018","2018","kg","18.15","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","276","Allemagne","645","Disponibilité alimentaire en quantité (kg/personne/an)","F2734","Viande de Volailles","2019","2019","kg","17.3","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","276","Allemagne","674","Disponibilité de protéines en quantité (g/personne/jour)","F2734","Viande de Volailles","2016","2016","g/personne/jour","7.35","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","276","Allemagne","674","Disponibilité de protéines en quantité (g/personne/jour)","F2734","Viande de Volailles","2017","2017","g/personne/jour","7.39","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","276","Allemagne","674","Disponibilité de protéines en quantité (g/personne/jour)","F2734","Viande de Volailles","2018","2018","g/personne/jour","7.43","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","276","Allemagne","674","Disponibilité de protéines en quantité (g/personne/jour)","F2734","Viande de Volailles","2019","2019","g/personne/jour","7.08","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","276","Allemagne","671","Disponibilité de protéines en quantité (g)","F2734","Viande de Volailles","2016","2016","g","220393","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","276","Allemagne","671","Disponibilité de protéines en quantité (g)","F2734","Viande de Volailles","2017","2017","g","222903","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","276","Allemagne","671","Disponibilité de protéines en quantité (g)","F2734","Viande de Volailles","2018","2018","g","225343","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","276","Allemagne","671","Disponibilité de protéines en quantité (g)","F2734","Viande de Volailles","2019","2019","g","215958.39","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","024","Angola","5511","Production","F2734","Viande de Volailles","2016","2016","Milliers de tonnes","40","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","024","Angola","5511","Production","F2734","Viande de Volailles","2017","2017","Milliers de tonnes","40","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","024","Angola","5511","Production","F2734","Viande de Volailles","2018","2018","Milliers de tonnes","41","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","024","Angola","5511","Production","F2734","Viande de Volailles","2019","2019","Milliers de tonnes","49","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","024","Angola","5611","Importations - Quantité","F2734","Viande de Volailles","2016","2016","Milliers de tonnes","217","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","024","Angola","5611","Importations - Quantité","F2734","Viande de Volailles","2017","2017","Milliers de tonnes","277","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","024","Angola","5611","Importations - Quantité","F2734","Viande de Volailles","2018","2018","Milliers de tonnes","335","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","024","Angola","5611","Importations - Quantité","F2734","Viande de Volailles","2019","2019","Milliers de tonnes","265","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","024","Angola","5072","Variation de stock","F2734","Viande de Volailles","2016","2016","Milliers de tonnes","0","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","024","Angola","5072","Variation de stock","F2734","Viande de Volailles","2017","2017","Milliers de tonnes","0","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","024","Angola","5072","Variation de stock","F2734","Viande de Volailles","2018","2018","Milliers de tonnes","0","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","024","Angola","5072","Variation de stock","F2734","Viande de Volailles","2019","2019","Milliers de tonnes","0","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","024","Angola","5911","Exportations - Quantité","F2734","Viande de Volailles","2017","2017","Milliers de tonnes","0","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","024","Angola","5911","Exportations - Quantité","F2734","Viande de Volailles","2018","2018","Milliers de tonnes","0","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","024","Angola","5911","Exportations - Quantité","F2734","Viande de Volailles","2019","2019","Milliers de tonnes","0","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","024","Angola","5301","Disponibilité intérieure","F2734","Viande de Volailles","2016","2016","Milliers de tonnes","257","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","024","Angola","5301","Disponibilité intérieure","F2734","Viande de Volailles","2017","2017","Milliers de tonnes","318","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","024","Angola","5301","Disponibilité intérieure","F2734","Viande de Volailles","2018","2018","Milliers de tonnes","376","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","024","Angola","5301","Disponibilité intérieure","F2734","Viande de Volailles","2019","2019","Milliers de tonnes","314","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","024","Angola","5142","Nourriture","F2734","Viande de Volailles","2016","2016","Milliers de tonnes","257","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","024","Angola","5142","Nourriture","F2734","Viande de Volailles","2017","2017","Milliers de tonnes","318","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","024","Angola","5142","Nourriture","F2734","Viande de Volailles","2018","2018","Milliers de tonnes","376","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","024","Angola","5142","Nourriture","F2734","Viande de Volailles","2019","2019","Milliers de tonnes","314","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","024","Angola","645","Disponibilité alimentaire en quantité (kg/personne/an)","F2734","Viande de Volailles","2016","2016","kg","8.9","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","024","Angola","645","Disponibilité alimentaire en quantité (kg/personne/an)","F2734","Viande de Volailles","2017","2017","kg","10.65","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","024","Angola","645","Disponibilité alimentaire en quantité (kg/personne/an)","F2734","Viande de Volailles","2018","2018","kg","12.22","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","024","Angola","645","Disponibilité alimentaire en quantité (kg/personne/an)","F2734","Viande de Volailles","2019","2019","kg","9.86","E","Valeur estimée"
